Date,Product Or service Name, Amount  ,restaurant_id
28-06-2025,Petpooja - Growth Plan - Renewal,10000,46070
28-06-2025,Petpooja - Growth Plan - Renewal,10000,46076
28-06-2025,Petpooja - Growth Plan - Renewal,10000,46075
28-06-2025,Petpooja - Growth Plan - Renewal,10000,46080
30-06-2025,Petpooja - Growth Plan - Renewal,10000,321207
30-06-2025,Petpooja - Growth Plan - Renewal,10000,321208
30-06-2025,Petpooja - Growth Plan - Renewal,10000,321212
05-06-2025,Petpooja - Growth Plan - Renewal,10000,330851
12-06-2025,Petpooja - Growth Plan - Renewal,10000,332328
18-06-2025,Petpooja - Growth Plan - Renewal,10000,81819
23-06-2025,Petpooja - Growth Plan - Renewal,10000,129265
25-06-2025,Petpooja - Growth Plan - Renewal,10000,130439
26-06-2025,Petpooja - Growth Plan - Renewal,10000,335748
26-06-2025,Petpooja - Growth Plan - Renewal,10000,322026
30-06-2025,Petpooja - Growth Plan - Renewal,10000,331329
30-06-2025,Petpooja - Growth Plan - Renewal,10000,127388
30-06-2025,Petpooja - Growth Plan - Renewal,10000,127385
30-06-2025,Petpooja - Growth Plan - Renewal,10000,127389
02-06-2025,Petpooja Insights,1000,379823
04-06-2025,Petpooja Insights,1000,383249
07-06-2025,Petpooja Insights,3600,384881
10-06-2025,Petpooja Insights,4400,384980
16-06-2025,Petpooja Insights,3600,386191
17-06-2025,Petpooja Insights,3800,386080
18-06-2025,Petpooja Insights,3800,386479
18-06-2025,Petpooja Insights,3600,386547
19-06-2025,Petpooja Insights,3600,386545
29-06-2025,Petpooja Insights,3000,388227
30-06-2025,Petpooja Insights,3800,371332
20-06-2025,My Loyalty - Renewal,3050.85,64837
20-06-2025,My Loyalty - Renewal,3050.85,27798
20-06-2025,My Loyalty - Renewal,3050.85,86099
20-06-2025,My Loyalty - Renewal,3050.85,43433
20-06-2025,My Loyalty - Renewal,3050.85,47941
20-06-2025,My Loyalty - Renewal,3050.85,85046
20-06-2025,My Loyalty - Renewal,3050.85,41326
20-06-2025,My Loyalty - Renewal,3050.85,69021
20-06-2025,My Loyalty - Renewal,3050.85,69496
20-06-2025,My Loyalty - Renewal,3050.85,28142
20-06-2025,My Loyalty - Renewal,3050.85,92866
20-06-2025,My Loyalty - Renewal,3050.85,75253
20-06-2025,My Loyalty - Renewal,3050.85,60497
20-06-2025,My Loyalty - Renewal,3050.85,64087
20-06-2025,My Loyalty - Renewal,3050.85,62095
20-06-2025,My Loyalty - Renewal,3050.85,53798
20-06-2025,My Loyalty - Renewal,3050.85,331404
20-06-2025,My Loyalty - Renewal,3050.85,26398
07-06-2025,Petpooja Payout Reconciliation,2000,9960
07-06-2025,Petpooja Payout Reconciliation,2000,349767
07-06-2025,Petpooja Payout Reconciliation,2000,159181
07-06-2025,Petpooja Payout Reconciliation,2000,136183
07-06-2025,Petpooja Payout Reconciliation,2000,62697
07-06-2025,Petpooja Payout Reconciliation,2000,19652
07-06-2025,Petpooja Payout Reconciliation,2000,16011
07-06-2025,Petpooja Payout Reconciliation,2000,80991
07-06-2025,Petpooja Payout Reconciliation,2000,369621
07-06-2025,Petpooja Payout Reconciliation,2000,62695
07-06-2025,Petpooja Payout Reconciliation,2400,384881
09-06-2025,Petpooja Payout Reconciliation,3000,42313
10-06-2025,Petpooja Payout Reconciliation,3000,34821
10-06-2025,Petpooja Payout Reconciliation,3000,125860
13-06-2025,Petpooja Payout Reconciliation,3000,86107
13-06-2025,Petpooja Payout Reconciliation,3000,85317
13-06-2025,Petpooja Payout Reconciliation,3000,88247
13-06-2025,Petpooja Payout Reconciliation,3000,96775
13-06-2025,Petpooja Payout Reconciliation,3000,96777
13-06-2025,Petpooja Payout Reconciliation,3000,88352
14-06-2025,Petpooja Payout Reconciliation,3000,324765
16-06-2025,Petpooja Payout Reconciliation,2400,386191
18-06-2025,Petpooja Payout Reconciliation,2400,386547
19-06-2025,Petpooja Payout Reconciliation,2400,386545
26-06-2025,Petpooja Payout Reconciliation,3000,107650
22-06-2025,Petpooja Payout Reconciliation - Renewal,3000,13388
04-06-2025,Petpooja Payroll - Renewal,2500,109929
06-06-2025,Petpooja Payroll - Renewal,2500,155902
13-06-2025,Petpooja Payroll - Renewal,2500,63529
14-06-2025,Petpooja Payroll - Renewal,2500,152297
19-06-2025,Petpooja Payroll - Renewal,3125,139188
19-06-2025,Petpooja Payroll - Renewal,3125,139224
19-06-2025,Petpooja Payroll - Renewal,3125,139176
19-06-2025,Petpooja Payroll - Renewal,3125,139183
19-06-2025,Petpooja Payroll - Renewal,2500,322285
20-06-2025,Petpooja Payroll - Renewal,2500,127750
20-06-2025,Petpooja Payroll - Renewal,2500,46813
20-06-2025,Petpooja Payroll - Renewal,2500,46815
20-06-2025,Petpooja Payroll - Renewal,2500,46819
20-06-2025,Petpooja Payroll - Renewal,2500,46811
20-06-2025,Petpooja Payroll - Renewal,2500,46817
20-06-2025,Petpooja Payroll - Renewal,2500,46821
20-06-2025,Petpooja Payroll - Renewal,2500,46816
20-06-2025,Petpooja Payroll - Renewal,2500,46818
20-06-2025,Petpooja Payroll - Renewal,2500,137736
28-06-2025,Petpooja Payroll - Renewal,2500,321297
28-06-2025,Petpooja Payroll - Renewal,2500,321296
28-06-2025,Petpooja Payroll - Renewal,2500,321295
28-06-2025,Petpooja Payroll - Renewal,2500,321294
28-06-2025,Petpooja Payroll - Renewal,2500,319242
30-06-2025,Petpooja Payroll - Renewal,2500,334268
30-06-2025,Petpooja Payroll - Renewal,2500,329430
23-06-2025,Petpooja Pro - Renewal,10000,126247
23-06-2025,Petpooja Pro - Renewal,10000,126251
23-06-2025,Petpooja Pro - Renewal,10000,126254
23-06-2025,Petpooja Pro - Renewal,10000,126238
23-06-2025,Petpooja Pro - Renewal,10000,126250
23-06-2025,Petpooja Pro - Renewal,10000,126242
23-06-2025,Petpooja Pro - Renewal,10000,126256
23-06-2025,Petpooja Pro - Renewal,10000,126245
09-06-2025,Petpooja - Scale Plan,20000,378689
09-06-2025,Petpooja - Scale Plan,20000,382918
16-06-2025,Petpooja - Scale Plan,20000,386215
30-06-2025,Petpooja - Scale Plan,20000,388014
04-06-2025,Petpooja - Scale Plan,18000,381796
11-06-2025,Petpooja - Scale Plan,20000,385967
25-06-2025,Petpooja - Scale Plan,20000,381919
24-06-2025,Petpooja - Scale Plan,18000,365459
24-06-2025,Petpooja - Scale Plan,18000,350415
24-06-2025,Petpooja - Scale Plan,18000,93643
24-06-2025,Petpooja - Scale Plan,18000,87334
26-06-2025,Petpooja - Scale Plan,18000,335892
30-06-2025,Petpooja - Scale Plan,10000,371444
30-06-2025,Petpooja - Scale Plan - Renewal,8080.506667,321239
30-06-2025,Petpooja - Scale Plan - Renewal,8080.506667,321241
30-06-2025,Petpooja - Scale Plan - Renewal,8080.506667,318707
11-06-2025,Petpooja - Scale Plan - Renewal,19000,331406
11-06-2025,Petpooja - Scale Plan - Renewal,19000,80994
11-06-2025,Petpooja - Scale Plan - Renewal,19000,80993
15-06-2025,Petpooja - Scale Plan - Renewal,20000,128585
18-06-2025,Petpooja - Scale Plan - Renewal,20000,332789
27-06-2025,Petpooja - Scale Plan - Renewal,20000,333444
28-06-2025,Petpooja - Scale Plan - Renewal,20000,333319
03-06-2025,Petpooja Tasks,5000,111915
16-06-2025,Petpooja Tasks,5000,329430
30-06-2025,Petpooja Tasks,4500,133485
02-06-2025,Reservation Manager App ,5000,379823
04-06-2025,Reservation Manager App ,5000,383249
12-06-2025,Reservation Manager App ,4500,88562
19-06-2025,Reservation Manager App ,4500,23803
27-06-2025,Reservation Manager App ,4500,10424
05-06-2025,Self-Order Kiosk,4500,71975
13-06-2025,Self-Order Kiosk - Renewal,18000,330089
05-06-2025,SMS,7245.76,377563
22-06-2025,SMS,3600,354416
26-06-2025,SMS,7245.76,381087
04-06-2025,SMS,7245.76,63552
05-06-2025,SMS,3600,86906
05-06-2025,SMS,7245.76,64247
05-06-2025,SMS,7245.76,112480
05-06-2025,SMS,7245.76,348882
05-06-2025,SMS,3600,89122
05-06-2025,SMS,7245.76,19319
05-06-2025,SMS,7245.76,80080
05-06-2025,SMS,7245.76,28703
05-06-2025,SMS,7245.76,57146
05-06-2025,SMS,7245.76,360651
06-06-2025,SMS,7245.76,79463
06-06-2025,SMS,7245.76,38963
11-06-2025,SMS,7245.76,93888
11-06-2025,SMS,7245.76,79802
11-06-2025,SMS,7245.76,75475
11-06-2025,SMS,7245.76,41208
11-06-2025,SMS,7245.76,137762
12-06-2025,SMS,7245.76,70858
12-06-2025,SMS,7245.76,30510
12-06-2025,SMS,7245.76,38526
12-06-2025,SMS,7245.76,92150
12-06-2025,SMS,7245.76,123246
12-06-2025,SMS,7245.76,68221
12-06-2025,SMS,7245.76,62591
12-06-2025,SMS,7245.76,80365
12-06-2025,SMS,7245.76,13838
12-06-2025,SMS,7245.76,21092
12-06-2025,SMS,7245.76,67264
12-06-2025,SMS,7245.76,314346
12-06-2025,SMS,7245.76,143473
12-06-2025,SMS,7245.76,98636
12-06-2025,SMS,7245.76,146240
13-06-2025,SMS,7245.76,43224
19-06-2025,SMS,7245.76,319942
19-06-2025,SMS,7245.76,137263
19-06-2025,SMS,7245.76,137768
19-06-2025,SMS,7245.76,351236
19-06-2025,SMS,7245.76,142649
19-06-2025,SMS,7245.76,329045
19-06-2025,SMS,7245.76,348079
26-06-2025,SMS,7245.76,21092
26-06-2025,SMS,7245.76,49041
03-06-2025,Tally,4500,20551
06-06-2025,Tally,4500,371348
12-06-2025,Tally,4500,67524
13-06-2025,Tally,4500,92783
18-06-2025,Tally,4500,33061
20-06-2025,Tally,4500,385920
30-06-2025,Tally,4500,388100
30-06-2025,Tally,3000,102772
30-06-2025,Tally,3000,115786
30-06-2025,Tally,3000,40609
30-06-2025,Tally,3000,40607
30-06-2025,Tally,3000,40608
30-06-2025,Tally,3000,57560
30-06-2025,Tally,3000,363916
30-06-2025,Tally,3000,337632
30-06-2025,Tally,3000,129119
30-06-2025,Tally,3000,55843
11-06-2025,Tally,4500,112617
13-06-2025,Tally,4500,332441
19-06-2025,Tally,4500,329893
23-06-2025,Tally,4500,60483
25-06-2025,Tally,4500,326595
18-06-2025,Token,4500,317916
26-06-2025,Token,4500,147276
27-06-2025,Ultimate Plan,30000,385150
11-06-2025,Virtual Wallet,4500,337552
26-06-2025,Virtual Wallet,4500,126171
11-06-2025,Virtual Wallet - Renewal,4500,79745
21-06-2025,Virtual Wallet - Renewal,4500,332397
30-06-2025,Virtual Wallet - Renewal,4500,334087
11-06-2025,Waiter Calling System - Renewal ,2400,93075
12-06-2025,Waiter Calling System - Renewal ,2400,329430
18-06-2025,Waiter Calling System - Renewal ,2400,115079
28-06-2025,Waiter Calling System - Renewal ,2400,333319
17-06-2025,Whatsapp Service,1000,386080
18-06-2025,Whatsapp Service,1000,386479
25-06-2025,Whatsapp Service,4500,321191
30-06-2025,Whatsapp Service,1000,371332
02-06-2025,Petpooja Payroll System,6000,79684
03-06-2025,Petpooja Payroll System,6000,382858
05-06-2025,Petpooja Payroll System,6000,24527
05-06-2025,Petpooja Payroll System,6000,47433
05-06-2025,Petpooja Payroll System,6000,317083
09-06-2025,Petpooja Payroll System,6000,107146
12-06-2025,Petpooja Payroll System,5400,381669
12-06-2025,Petpooja Payroll System,5400,343174
12-06-2025,Petpooja Payroll System,5400,367453
12-06-2025,Petpooja Payroll System,5400,374592
12-06-2025,Petpooja Payroll System,5400,376482
12-06-2025,Petpooja Payroll System,5400,328942
12-06-2025,Petpooja Payroll System,5400,382864
12-06-2025,Petpooja Payroll System,5400,148343
12-06-2025,Petpooja Payroll System,5400,381067
12-06-2025,Petpooja Payroll System,5400,339268
13-06-2025,Petpooja Payroll System,4500,77129
13-06-2025,Petpooja Payroll System,6000,371755
14-06-2025,Petpooja Payroll System,6000,375529
16-06-2025,Petpooja Payroll System,6000,90740
17-06-2025,Petpooja Payroll System,18000,328316
17-06-2025,Petpooja Payroll System,6000,385873
17-06-2025,Petpooja Payroll System,6000,383513
17-06-2025,Petpooja Payroll System,6000,386183
18-06-2025,Petpooja Payroll System,6000,373721
19-06-2025,Petpooja Payroll System,6000,75223
26-06-2025,Petpooja Payroll System,6000,100932
26-06-2025,Petpooja Payroll System,4237.29,39910
27-06-2025,Petpooja Payroll System,6000,371569
27-06-2025,Petpooja Payroll System,6000,344145
27-06-2025,Petpooja Payroll System,6000,384702
27-06-2025,Petpooja Payroll System,6000,328830
30-06-2025,Petpooja Payroll System,5400,153282
30-06-2025,Petpooja Payroll System,6000,125320
30-06-2025,Petpooja Payroll System,6000,358123
30-06-2025,Petpooja Payroll System,6000,66848
30-06-2025,Petpooja Payroll System,6000,27452
30-06-2025,Petpooja Payroll System,6000,27450
30-06-2025,Petpooja Payroll System,6000,29713
30-06-2025,Petpooja Payroll System,6000,27449
30-06-2025,Petpooja Payroll System,6000,27448
30-06-2025,Petpooja Payroll System,6000,27447
30-06-2025,Petpooja Payroll System,6000,27446
30-06-2025,Petpooja Payroll System,4237.29,136088
30-06-2025,Petpooja Payroll System,5400,353632
30-06-2025,Petpooja Payroll System,4237.29,379993
30-06-2025,Petpooja Payroll System,4237.29,379093
30-06-2025,Petpooja Payroll System,4237.29,340583
30-06-2025,Petpooja Payroll System,4237.29,329260
30-06-2025,Petpooja Payroll System,4237.29,117316
30-06-2025,Petpooja Payroll System,4237.29,74781
31-07-2025,Amazon S3 Bucket,4500,392164
04-07-2025,Amazon S3 Bucket- Renewal,4400,64408
04-07-2025,API Request ,2000,387103
11-07-2025,API Request ,4500,317216
11-07-2025,API Request ,4500,54050
17-07-2025,API Request ,2000,105875
22-07-2025,API Request ,3600,339437
23-07-2025,API Request ,1694.915,9960
23-07-2025,API Request ,1694.915,16011
23-07-2025,API Request ,1694.915,19652
23-07-2025,API Request ,1694.915,62695
23-07-2025,API Request ,1694.915,62697
23-07-2025,API Request ,1694.915,80991
23-07-2025,API Request ,1694.915,136183
23-07-2025,API Request ,1694.915,159181
23-07-2025,API Request ,1694.915,349767
23-07-2025,API Request ,1694.915,369621
23-07-2025,API Request ,1500,84280
23-07-2025,API Request ,1500,80946
23-07-2025,API Request ,1500,129265
23-07-2025,API Request ,1500,157400
23-07-2025,API Request ,1500,74655
23-07-2025,API Request ,1500,112793
23-07-2025,API Request ,1500,112388
23-07-2025,API Request ,1500,105710
23-07-2025,API Request ,1500,98474
23-07-2025,API Request ,1500,93065
25-07-2025,API Request ,2000,133095
28-07-2025,API Request ,4500,17492
30-07-2025,API Request ,2000,383853
30-07-2025,API Request ,4500,352334
30-07-2025,API Request ,4500,52465
31-07-2025,API Request ,4500,392872
01-07-2025,Captain Order App,4500,386591
03-07-2025,Captain Order App,4500,126695
04-07-2025,Captain Order App,4500,382821
05-07-2025,Captain Order App,4501.7,388681
07-07-2025,Captain Order App,4500,140850
07-07-2025,Captain Order App,4500,108963
07-07-2025,Captain Order App,4500,384353
08-07-2025,Captain Order App,4000,387435
08-07-2025,Captain Order App,4500,370927
09-07-2025,Captain Order App,4500,381899
09-07-2025,Captain Order App,4000,390052
09-07-2025,Captain Order App,4500,384179
09-07-2025,Captain Order App,4500,375658
09-07-2025,Captain Order App,4500,120373
11-07-2025,Captain Order App,4500,382059
12-07-2025,Captain Order App,4500,390233
12-07-2025,Captain Order App,4500,390236
13-07-2025,Captain Order App,4500,390444
14-07-2025,Captain Order App,4500,389439
14-07-2025,Captain Order App,4500,384033
14-07-2025,Captain Order App,4500,350700
15-07-2025,Captain Order App,4500,390881
15-07-2025,Captain Order App,4500,347054
16-07-2025,Captain Order App,4500,329218
16-07-2025,Captain Order App,4500,58155
16-07-2025,Captain Order App,4500,385546
16-07-2025,Captain Order App,4050,390417
16-07-2025,Captain Order App,4500,335253
17-07-2025,Captain Order App,4500,389650
17-07-2025,Captain Order App,4500,391157
18-07-2025,Captain Order App,4500,360434
18-07-2025,Captain Order App,4500,391677
19-07-2025,Captain Order App,4500,385709
19-07-2025,Captain Order App,4500,391496
19-07-2025,Captain Order App,4500,388650
21-07-2025,Captain Order App,4500,341091
21-07-2025,Captain Order App,4500,128597
22-07-2025,Captain Order App,4500,391368
23-07-2025,Captain Order App,4500,49468
23-07-2025,Captain Order App,4500,118099
23-07-2025,Captain Order App,4500,118367
23-07-2025,Captain Order App,4500,371314
24-07-2025,Captain Order App,4500,391586
24-07-2025,Captain Order App,4500,40240
24-07-2025,Captain Order App,4500,321577
24-07-2025,Captain Order App,4500,46924
25-07-2025,Captain Order App,4500,391916
25-07-2025,Captain Order App,4500,392539
25-07-2025,Captain Order App,4500,344099
26-07-2025,Captain Order App,4500,391849
26-07-2025,Captain Order App,4050,337942
28-07-2025,Captain Order App,4500,392329
28-07-2025,Captain Order App,4500,392425
29-07-2025,Captain Order App,4500,43118
30-07-2025,Captain Order App,4500,393111
30-07-2025,Captain Order App,4500,85524
30-07-2025,Captain Order App,4500,386831
30-07-2025,Captain Order App,4500,352707
31-07-2025,Captain Order App,4500,378057
31-07-2025,Captain Order App,4500,377473
31-07-2025,Captain Order App,4500,98407
31-07-2025,Captain Order App,4500,128596
31-07-2025,Captain Order App,17160,389441
31-07-2025,Captain Order App,13133,393328
01-07-2025,Captain Order App,4500,143148
02-07-2025,Captain Order App,4500,19232
02-07-2025,Captain Order App,4500,321927
02-07-2025,Captain Order App,4500,329410
02-07-2025,Captain Order App,4500,83257
03-07-2025,Captain Order App,4500,129714
03-07-2025,Captain Order App,4500,3398
04-07-2025,Captain Order App,4500,99395
04-07-2025,Captain Order App,4500,128237
04-07-2025,Captain Order App,4500,54186
04-07-2025,Captain Order App,4500,83014
04-07-2025,Captain Order App,4500,68420
04-07-2025,Captain Order App,4500,334306
04-07-2025,Captain Order App,4500,6582
05-07-2025,Captain Order App,4500,47974
08-07-2025,Captain Order App,4500,47682
08-07-2025,Captain Order App,4500,83464
08-07-2025,Captain Order App,4500,5883
08-07-2025,Captain Order App,4500,226
08-07-2025,Captain Order App,4500,123863
08-07-2025,Captain Order App,4500,17653
08-07-2025,Captain Order App,4500,16607
08-07-2025,Captain Order App,4500,25335
08-07-2025,Captain Order App,4500,103383
08-07-2025,Captain Order App,4500,112801
08-07-2025,Captain Order App,4500,22980
08-07-2025,Captain Order App,4500,335246
08-07-2025,Captain Order App,4500,336026
09-07-2025,Captain Order App,4500,131631
09-07-2025,Captain Order App,4500,68481
09-07-2025,Captain Order App,4500,22602
09-07-2025,Captain Order App,4500,115294
09-07-2025,Captain Order App,4500,335662
09-07-2025,Captain Order App,4500,29978
11-07-2025,Captain Order App,4500,83740
11-07-2025,Captain Order App,4500,336278
11-07-2025,Captain Order App,4500,339129
11-07-2025,Captain Order App,4500,339130
11-07-2025,Captain Order App,4500,82281
12-07-2025,Captain Order App,4500,131260
12-07-2025,Captain Order App,4500,334399
12-07-2025,Captain Order App,4500,335337
14-07-2025,Captain Order App,4500,46786
14-07-2025,Captain Order App,4500,86500
14-07-2025,Captain Order App,4500,335600
14-07-2025,Captain Order App,4500,24924
15-07-2025,Captain Order App,4500,33057
15-07-2025,Captain Order App,4500,327728
16-07-2025,Captain Order App,4500,135627
16-07-2025,Captain Order App,4500,83365
17-07-2025,Captain Order App,4500,5778
17-07-2025,Captain Order App,4500,131905
19-07-2025,Captain Order App,4500,90088
19-07-2025,Captain Order App,4500,336735
19-07-2025,Captain Order App,4500,337396
20-07-2025,Captain Order App,4500,335437
21-07-2025,Captain Order App,4500,7663
21-07-2025,Captain Order App,4500,83543
21-07-2025,Captain Order App,4500,96132
21-07-2025,Captain Order App,4500,83285
21-07-2025,Captain Order App,4500,127991
22-07-2025,Captain Order App,4500,83728
22-07-2025,Captain Order App,4500,337177
22-07-2025,Captain Order App,4500,129123
22-07-2025,Captain Order App,4525.42,337017
22-07-2025,Captain Order App,4500,41419
22-07-2025,Captain Order App,4500,337157
23-07-2025,Captain Order App,4500,133084
23-07-2025,Captain Order App,4500,115826
23-07-2025,Captain Order App,4500,49941
24-07-2025,Captain Order App,4500,338364
24-07-2025,Captain Order App,4500,49262
24-07-2025,Captain Order App,4500,84624
25-07-2025,Captain Order App,4500,23591
25-07-2025,Captain Order App,4500,83768
25-07-2025,Captain Order App,4500,136700
25-07-2025,Captain Order App,4500,33061
26-07-2025,Captain Order App,4500,49286
26-07-2025,Captain Order App,4500,137453
27-07-2025,Captain Order App,4500,133888
28-07-2025,Captain Order App,4500,85911
28-07-2025,Captain Order App,4500,133043
28-07-2025,Captain Order App,4500,65786
29-07-2025,Captain Order App,4500,46566
29-07-2025,Captain Order App,4500,119730
